2020-06-05,Khám nghiệm tử thi phát hiện George Floyd  nhiễm COVID  https://www.voatiengviet.com/a/kh%c3%a1m-nghi%e1%bb%87m-t%e1%bb%ad-thi-ph%c3%a1t-hi%e1%bb%87n-george-floyd-nhi%e1%bb%85m-covid/5450267.html …
2020-06-05,"Một bản tóm tắt tin tức của vài giờ qua:

 Một dịch vụ tưởng niệm cho George Floyd đã được tổ chức tại Minneapolis. Các thành viên gia đình đã nói và nhà vận động dân quyền Rev Al Sharpton cũng giải quyết dịch vụ này.  https://tradingscenes.com/vi/b/cuoc-bieu-tinh-cua-george-floyd-cac-nhom-dan-quyen-kien-trump-va-barr-vi-su-dung-voi-rong-ben-ngoai-nha-trang/ …"
2020-06-05,Cả 4 cảnh sát viên liên hệ vụ giết ông George Floyd đều bị truy tố: Bộ Trưởng Tư Pháp Minnesota Keith Ellison sẽ...  http://goo.gl/iO981L 
2020-06-05,"Hàng ngàn người gây tắc nghẽn cây cầu dài hơn 400m khi cùng nằm xuống mô phỏng tư thế của George Floyd bị cảnh sát ghì chết: Hôm 2/6 đánh dấu ngày biểu tình thứ 5 liên tiếp ở thành phố Portland, kêu gọi ""Người da đen đáng được...  http://goo.gl/iO981L "
2020-06-05,Kết quả khám nghiệm tử thi George Floyd cho thông tin sốc: Kết quả khám nghiệm tử thi George Floyd cho thấy nạn...  http://goo.gl/iO981L 
2020-06-05,Giám định pháp y: George Floyd nhiễm Covid-19 trước khi bị cảnh sát ghì ...  https://youtu.be/Rc0ooCt8dYc  qua @YouTube
2020-06-05,Khám nghiệm tử thi phát hiện George Floyd nhiễm COVID  http://dlvr.it/RY16Fg  pic.twitter.com/HnzhO09W9z
2020-06-05,BÀI PHÁT BIỂU CẢM ĐỘNG CỦA TỔNG THỐNG TRUMP VỀ VỤ GEORGE FLOYD VÀ TIẾT L...  https://youtu.be/b6dheUpSs40  via @YouTube
2020-06-05,"AG Barr lên án bạo lực gieo rắc bạo lực của George Floyd và Antifa 'cực đoan', cam kết thăm dò các vi phạm dân quyền của cảnh sát - RT USA News  https://www.rt.com/usa/490811-barr-riots-floyd-antifa-extremists/ …"
2020-06-05,Cái chết của George Floyd: Biểu tình bạo lực tại Washington DC  https://bbc.in/3706RBw 
2020-06-05,🏖┊͙-ˏˋMoartea lui George Floydˎˊ˗ pic.twitter.com/x16yptgTkY
2020-06-04,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi sáng ở mỹ 04-06-2020 
Nhấn vào đây để xem:  https://www.youtube.com/watch?v=kVyHKQ0RZz4 …
4 CẢNH SÁT LIÊN QUAN ĐẾN CÁI CHẾT GEORGE FLOYD HIỆN ĐANG BỊ GIAM GIỮ
#tintuc #UNVtinhbuoisang #CoronavirusOutbreak #CoronaVirusUpdates #protests pic.twitter.com/ZyRFLW6vv9"
2020-06-04,Hàng chục nghìn người Mỹ nằm biểu tình trên cầu tưởng niệm George Floyd  http://hoicodo.com/635220/hang-chuc-nghin-nguoi-my-nam-bieu-tinh-tren-cau-tuong-niem-george-floyd/ …
